boltzmann a,boltzmann b,boltzmann c,Optimistic boltzmann a,Optimistic boltzmann b,Optimistic boltzmann c
7.1164061605,6.6431888366,7.0493438673,9.2722524855,9.7676263362,9.3206872145
6.8228309226,7.0378706933,7.2390419559,10.0568138521,8.5456357573,8.9310578318
7.0407927708,6.9712750272,7.0976825978,10.621654061,9.2483179614,7.9354289613
6.9017603408,7.1626470908,7.2004183206,9.1555550377,8.430041987,9.6272834559
6.9398186914,6.7930339584,7.1988338811,10.4405208059,8.8425060846,9.3053152108
7.0239838536,7.1559467194,7.079245645,9.3353635805,7.9207511492,8.5846443411
7.1181822518,6.6805466532,7.4095485284,9.3663592187,9.9697390869,9.1800126345
7.0152308331,6.7082690313,7.115631405,8.6259658615,9.7711903261,10.6133205712
6.9710662409,6.2617695736,7.452680861,8.7141939573,9.7726768709,9.3949437705
7.0603133331,6.7678053642,7.1088773716,10.2098031341,10.2056315439,9.2338223167
6.9665562794,6.5878791405,7.3668810299,9.1822800924,9.262735607,9.5114701404
6.8122607946,7.0598951713,7.3060318885,7.2808126474,10.9077063835,9.264742111
7.0702589351,6.5725175906,7.1463927462,6.7274849122,7.7102139128,8.9346992154
6.9262616589,6.8834762148,7.1705372431,9.5687776219,10.7919196205,8.209198177
7.1984425563,6.7012952281,7.0944932951,8.8373589503,10.4744480995,9.4345007789
6.9798392321,7.5457034142,7.2854161674,9.7823263835,9.7807851894,8.7161786033
6.9128778703,6.4693266911,7.4855029834,10.9877596193,9.6530719394,10.6113978951
6.922664815,6.8444324816,7.0768449754,9.5174061883,9.7709287567,8.0656435365
6.9511684199,6.9964460181,7.41084129,9.6454807338,9.6508719891,9.3857303682
6.9522841508,6.9921197413,7.3196704848,10.085279412,8.8296834517,10.308144828
7.1531635644,6.7631975256,7.4617697033,8.4257934307,10.1824441128,9.5804759862
6.8682757101,6.5823839058,7.3558357935,9.5262517778,9.6749385675,9.0005600323
7.0960153055,6.9422185066,7.3008353959,8.5158693194,9.2432930026,8.7944381561
6.9483899052,6.7424776319,7.3578200978,9.2296850201,9.3797670521,8.7780899143
6.8638663438,7.5160861672,6.8034757503,9.428430471,9.8741303993,8.8323378516
7.1817928309,6.8603503255,7.1347768806,9.4359267834,8.8359643441,9.4789864597
7.0219871092,6.7119837966,7.0790048777,9.9900552312,8.6987076403,9.1602730667
6.889895448,6.9801542118,7.1175143558,8.9699222081,10.4821725077,9.8862713535
7.1021280461,6.7920905737,6.9811144753,9.2318655541,8.8420211404,10.1222702269
7.0285751136,6.891931416,7.3460565399,9.3911128697,9.7780972223,9.6929578889
7.0716328458,6.982540262,7.1729561922,9.566463451,10.4932093659,9.3015516455
7.0734042759,6.6589317262,6.6562049912,9.6634702659,9.9760288701,7.9413513161
6.9257431099,6.9665700818,7.2359606174,8.8630914373,9.7722545515,8.7308984997
7.0106868096,6.7488461047,6.8648790135,9.6623994268,9.6718468754,8.758120799
7.0504930077,7.0415340573,7.2510089213,10.5826623032,10.1773545895,9.5951563404
6.7913753653,6.7676987869,7.0083662885,9.775056379,8.9403494407,8.2463350715
6.9583153695,6.7883148973,6.9960519809,9.7479158682,11.0088118762,9.3688649099
7.0143605103,6.7023109141,7.3815767193,9.7532457805,8.7371416026,9.3826254441
7.0249715008,6.9526652029,7.147403723,10.5796496909,9.2474766421,9.9949952333
7.0016758503,7.3772412261,6.7419822043,9.7651741582,9.5535367065,8.9428141394
7.0545536994,6.4534805806,7.6198818178,9.5359712853,8.9675533869,10.4624908467
7.0079946999,6.7918656037,7.311885799,8.8355821667,10.0662937727,9.4535289486
6.996444521,6.6838035582,7.3622191516,8.7383011175,10.4678239019,9.9213362011
7.097172272,6.9841414868,7.2421882793,7.9456462323,9.1286565815,9.2262910064
6.989121946,6.7769771215,7.5781526946,9.2440987364,8.8384593013,9.8042319151
6.9162269141,6.7508706671,6.9229623941,10.0532168015,8.7085484893,10.3572717783
7.0660086959,7.3028525038,7.5726021267,8.5830647238,9.1212941539,10.450774405
7.1713190175,6.8326730047,7.3266148937,9.221909459,9.143651779,9.834598862
6.9615213016,6.665414465,7.3302810186,10.174183124,10.0477619553,9.6150867308
6.9266075751,6.4578102572,7.4333585411,9.2722311673,9.7698564663,10.0471283402
7.0114876684,6.7492324175,7.3594051167,8.8365920033,9.9610533239,8.8421903773
7.0455168993,6.5599527694,7.165280459,10.4649291,9.9456600297,9.7870407876
6.8543321007,7.0281126415,6.9130855596,9.8439775047,11.0066336615,8.813263204
7.1082965107,6.959242413,7.2455941885,10.155956726,10.1779116017,9.6658949078
6.9144845004,7.0693923679,7.3193162583,9.2344129629,9.9652069,10.06334692
6.8557515087,6.859486107,7.3570217844,9.8115242582,9.4371009284,9.0654390676
7.112100282,6.6726501188,7.1672982093,9.5730331549,10.1220273052,10.7874793914
6.9490582079,6.9781342461,7.1390958523,10.5581970824,10.0674012639,8.9641409237
7.0391104943,6.6095872886,7.4169088612,9.3234836247,10.3511322578,10.2018007542
7.115487053,6.5947067664,7.3967311368,9.3587526191,8.9539480195,10.5337022674
7.1435078637,7.0840552652,7.3351279431,9.9914309036,9.5556345334,9.6653604512
7.1423764671,6.8501409787,7.2042652099,10.4898488341,9.6680219515,9.1831713141
6.9838101546,6.7117392489,7.1937802268,8.9602008429,9.7728335222,10.436819334
6.8686609103,6.853227088,6.7556410429,8.8603085026,8.7011561395,8.7514853027
6.8416994733,6.6890502864,7.4417695943,7.7107173017,9.7677766192,8.2351337119
7.1679481615,6.5891421602,7.2050856878,9.3762340513,9.9585575966,10.333870914
7.0426243534,6.6553895512,7.2205469792,9.3319939587,10.1933338778,8.1753054186
6.831949842,6.8720998734,7.4097545195,9.5529718072,10.4650414101,8.9390745935
6.9346465473,7.1743729888,6.8020199884,10.0783979101,9.0929286426,7.7914769341
7.1741244608,6.8922009957,7.0307596483,10.1629639634,9.7529131841,8.5396318332
7.0440805717,6.596379741,7.2866328855,9.6411445478,10.4700929184,10.0150319554
6.8551916636,6.7557910284,7.2344232102,7.3249191154,10.1696944277,10.0807219246
6.9444744926,6.7554816404,7.2735457437,9.7686942487,9.0328242057,8.5597144532
7.1335395344,6.9115607085,7.2814557081,10.6038740791,9.3751365653,10.52923381
6.9591819815,6.4868453879,7.0247803379,8.4298060351,9.7718376808,8.3574230439
6.9558934591,6.8266897755,7.3183111363,10.6003074161,9.7420053111,9.8583725687
7.128019902,6.3792770214,6.734551976,9.5608757119,10.0891037809,9.0823848164
5.9632134506,6.7988554178,7.2014658961,8.5316369367,9.2415390424,9.365279496
6.9760203658,6.0788860195,7.3026869873,9.8040301395,9.7730113175,10.0468080151
6.9732793597,6.3890988963,7.3080076283,8.2810481093,9.6587781181,9.0073362928
6.9112237658,7.0195260536,7.1628180728,9.6603519489,10.0858486049,9.5618742954
6.8250837462,6.751660102,7.5609411442,8.0162975374,10.1233694447,9.2124987535
6.8236836756,6.6931519942,7.0320519502,9.3394018097,10.9925513017,8.866891515
6.8336227156,6.855651551,7.5035954266,11.0382097334,8.5231029047,9.82926998
7.0982321467,7.0618624439,7.3057188409,9.6397786894,8.2159894875,8.6238769254
7.1518019088,6.7913901847,7.6600471802,10.1749681337,9.137643272,8.3206391068
7.0689094311,6.8975306016,7.3922711883,9.7951608362,10.5986256266,9.0380480457
6.9639584629,6.7859527339,7.5427475428,9.5400135078,9.3513253275,9.2035645501
7.2010369187,6.767047951,6.9568107159,9.2543423703,9.7454846252,7.3483061817
6.9899933468,6.572778283,7.0077759308,8.3101915871,9.6844787627,9.2658190393
7.0409519417,6.7572642725,6.9685505695,9.4118446624,8.0123677633,9.9927404842
7.1556680581,6.0939217607,7.2472962735,9.2446422136,10.0752730929,10.3577543413
6.999565686,6.6058900021,7.5199984567,10.6119413072,11.0018635848,10.2364901796
6.5021447641,6.5589989308,6.8832433697,9.6459517529,9.7803840635,10.6720947988
6.8958377727,7.1639135689,6.9481563372,8.5010285514,10.7212796294,9.4346160768
7.2097335699,6.8415512751,6.9842901458,8.9812523988,9.5160354661,8.900126833
7.1854199998,6.652994099,7.0080632209,8.6799107812,9.7769623225,9.4214815844
6.6952121305,6.7408802841,7.0966869786,10.590261066,10.4821447097,10.0520466088
7.0105197925,6.4565577023,7.3642410607,8.7497760836,10.361204218,8.6562745013
7.0612897162,6.7133486156,6.9221557589,9.364136087,8.8425630866,9.1994547496
6.9850747665,6.7543795287,6.8741313309,10.1752538416,10.4726591716,10.2737679282
7.0355023364,6.4415797676,7.0191462764,9.3690070923,10.8708934864,8.8607182168
7.0570079424,6.9896012139,7.0266102194,10.2319135451,9.6428567849,9.8425867854
7.0757892252,6.6136944038,7.1775699166,8.5446728019,9.9765936433,9.2601643331
7.0331911158,6.907066602,7.4778058704,9.943446986,9.0464490937,10.1371711314
7.0205131489,7.4572112622,7.3972893069,9.7718200682,8.9651091778,8.5613742037
6.6084949388,7.1721673344,7.0356706865,8.0258806108,8.0181161897,8.2008413918
6.908692859,6.5410086072,7.2884151303,8.5379879737,10.5980382787,9.4856267438
7.0237309151,6.8301759843,7.2663824341,9.618656346,8.8335140556,9.8607783368
6.6860385208,6.8883339791,6.8930961881,9.6308035649,9.7738170535,9.6466679043
7.0270459356,7.2600708434,7.0702702681,9.6585026479,9.6740771372,9.8996605347
6.8073149628,6.9618209778,7.1947983468,10.2008753741,8.5557725243,7.6950120589
6.8709926587,7.0357913705,7.2481702434,9.6528093363,9.6706137656,8.7872539512
6.9449620939,7.1783932343,6.7634034379,10.5568763822,10.4687778819,8.9099414076
6.9966102092,6.4727862748,7.0779734416,8.5357715123,9.6396238514,10.1665591366
6.9557235343,6.8102376394,7.0596066067,9.932707063,10.5943234358,8.7334379706
7.0605248548,6.5876740001,7.315651075,9.5506198628,9.7531968986,10.7684541054
7.1255721688,6.7262805332,7.302628559,8.9654656949,10.5853137279,10.1012235162
7.1474280099,6.7738693343,6.8909104148,9.1591629806,9.7839847422,7.8596962219
7.1061762461,6.6281617371,6.8113008347,10.0770694612,8.8118229411,10.2804203063
7.1731521783,7.0020047557,7.1707743992,8.4094314597,10.4772894737,10.1587655283
7.0692145636,6.7461235342,7.5156713101,9.6325569619,9.2477737653,10.0472775346
7.0980802347,6.4514021915,7.1884903662,9.3602460924,10.3184513577,10.2711310502
6.8697193321,6.5548609807,7.0394699174,8.8277153007,9.9470035225,8.4893385084
6.944663759,6.0447927694,7.4407760853,10.5656768994,8.8350330463,9.8548511439
6.9558334257,7.0191291169,7.0371778403,10.4488512139,10.1879512851,9.7236191859
6.9554840943,6.8706972065,7.2438035451,9.2298254378,10.1710573358,8.4959858529
6.946450775,6.9162447384,7.1937767574,9.2470257522,9.6514776275,8.8346229571
7.031797067,7.017994455,7.1582023134,10.5764740847,9.9032147568,9.4486592703
6.9968436692,6.5225261321,6.5434593356,8.5235053621,9.9659678334,9.2458524333
7.1072729395,7.2901640016,7.4492414919,8.4354152231,10.4871682057,9.8711927136
7.0666271643,6.8386602073,7.3199364968,7.9194867015,9.3456738242,9.801143991
6.9667489359,7.0056969819,7.0919894447,10.1945461586,9.6809788864,8.3725815542
7.0012537213,6.794339406,7.0040159052,9.3460170984,10.491767795,8.0745017388
7.1928851983,6.4210047639,7.4875070444,9.7272295499,8.322983443,8.6689987401
6.8265666104,7.3059819766,7.3233426036,8.923245649,10.996242765,9.7770635184
7.1498544718,6.5194050683,7.2634010392,8.1456693603,10.0796764033,8.4788347432
7.1482049932,7.0850547178,6.9356486439,8.7224976806,10.0845862315,9.4495495464
7.0199939552,6.845058502,7.3178153677,9.3450502526,9.6391799388,9.5485293364
7.0943687604,6.9722648749,7.3049078704,11.0079454963,9.1261804118,8.7771182378
6.989069779,6.594603968,6.970382108,9.3643406213,10.5924501734,8.8166568331
6.9208588835,7.0368513654,7.5076316229,9.3782837199,9.6124685286,8.9767456416
6.9637334026,6.6946486607,6.9560018923,10.596376727,10.107552168,9.4883338969
7.2047269398,6.930231993,6.977654869,9.2495478265,8.8427479218,9.0574483913
6.9898923354,7.0649671549,7.2742658604,9.3817520005,10.5965236918,8.8820469065
7.148320999,6.8359858874,6.9815801275,10.4055443487,9.1384761526,9.5781253753
7.0311828906,6.7274113344,7.2218133661,9.7624871159,9.7763580098,8.6001717675
7.0036032704,6.8237796273,7.1435605369,9.7995273869,10.778405696,9.707062548
6.7456907661,6.9671608351,7.2716404759,9.6623077426,8.7865679118,9.1091787718
7.0066610896,7.0551004271,7.0954028583,9.710553674,10.0639802709,8.698056588
7.173405674,6.5684081243,7.1820849822,10.069551003,10.1811428811,7.5760887867
6.8695062037,7.1479135243,7.4721062983,9.9852778747,8.3986193293,8.9267827953
6.7468371403,6.8345372603,7.2506935067,8.5642514634,9.6398646075,9.2024378332
6.8873173015,6.8169194817,6.9826395565,10.1867517074,10.4193331128,10.405884636
7.0210536035,6.6569670501,7.1478742661,10.1874216498,9.2654415447,8.2155195749
6.8962400046,6.5191884044,6.7257753829,8.567164767,9.0282847805,9.726019812
7.1267760536,6.6117063713,6.9372431885,9.0495490106,9.6612602137,9.0567563071
6.9797483891,6.9473443574,7.0352569708,7.330061059,9.1366298684,9.2224614101
6.871552534,7.0856645749,6.9600714605,9.3584856384,10.4934829093,9.5651096804
6.7500468754,6.7507055883,6.8958867329,10.5808120504,9.7758778139,8.4784909908
7.0277548331,6.7335913975,7.3017534343,9.3629027172,9.6748797535,8.5199462635
7.002707636,7.3335601029,6.9237816266,8.829499666,9.6955042047,9.3875395615
7.0629540075,7.0315150929,7.1898582546,9.7504744137,9.7729730026,10.2233722725
7.0885636444,7.0149482146,7.2617821367,10.098039683,10.0634593072,8.1415015645
6.805140721,7.0575979736,7.3431101041,9.1136520941,9.6653506261,9.794542793
7.2095323419,6.7424796381,7.4692346945,7.5305227613,10.1707155851,10.2227480433
7.1490551287,6.7902986156,7.1626116953,10.7735381987,9.24847857,10.0097656767
7.0307206001,6.8358609463,6.9727692658,9.9349355968,9.6452864314,9.725312823
6.861884619,6.133737215,7.0023834497,9.5744666486,8.4159336734,9.7569484035
7.0865159693,6.9701591286,7.3435152576,10.1104274826,10.4905073858,10.2296804356
6.8154309276,6.7479033536,7.423803432,9.5222636655,10.3676719776,8.5036339164
6.9990047105,6.7562801311,7.5131771789,8.6398332289,10.7848630842,9.3117246866
6.9310941886,7.2476761047,7.3910663806,10.0728307101,10.9892636416,9.3692527853
7.0278667646,6.7185908414,7.1660646159,6.9794890294,9.4357626239,9.3236760367
7.0172282578,6.6955081747,7.1349839053,8.652112981,8.9464983978,9.6297983709
7.0888873403,6.897640355,7.076709844,8.5410723997,9.7725652329,10.7884501769
7.1680338087,6.2674364078,7.1238661335,8.9452360966,10.0638200639,9.9866007227
7.1267128854,7.0083191411,7.2089273165,10.1770995271,10.4676668283,10.5151409416
7.1009943801,6.7961742915,6.9348112236,8.8476790891,10.1447520248,8.963668704
7.0374681256,6.9536658559,7.343902052,9.8003429614,9.3710670834,8.5842481786
7.0502492736,6.7843693054,7.2184085323,8.2976348463,9.2419334222,8.9629072235
7.1402231049,6.9473276854,7.6411037118,9.9652772782,10.0648304775,8.5728733787
7.0601046446,6.2868367018,6.8899411515,9.3509498669,9.6424714547,10.3528557745
7.0633883697,6.4994062147,7.0446763165,8.84462311,9.3656973915,10.6436440667
6.9749177654,6.872320806,7.0522321784,10.0681560048,10.5822129252,9.3455599655
6.9800771103,7.1245227778,7.092386352,9.3765965621,10.4876797808,10.4680430536
6.8784319549,7.2612480363,7.3094953574,9.9448894414,10.4814049608,8.8498987306
7.0363057522,6.5758970021,7.5225584352,7.3164439897,8.8324472307,8.9308472138
7.0450876443,6.9143001133,7.0994284098,10.3460221419,9.675769132,10.8453380365
7.1318856572,6.7705563643,7.3970289503,8.9442930697,10.0792280002,10.1064417255
6.7022210287,6.6859231263,7.3417892691,9.5586786659,9.7767221008,9.4481348865
7.0918960912,6.968450065,7.1912094136,10.1929105941,10.0796226842,6.8495256885
7.0119843379,7.2260790297,7.5738157106,9.353329864,8.3996111486,9.6773357138
6.8635554153,6.9150295727,7.010358019,10.1674600054,9.7818067887,9.3382039781
6.8414729692,6.7554201307,6.9185661145,9.6901653399,9.5544352508,9.8806178702
6.9263721322,6.9740539445,7.2537229323,10.6914270397,9.3697708554,8.9560270801
7.1786077966,6.7521210698,7.1249191488,9.3178675781,9.1350404897,9.3903493753
7.0917209866,7.0969501685,7.4987408426,8.946348034,9.245671129,9.9842965755
6.8867798995,6.5478781485,7.0846994859,8.8434818864,10.1796159072,10.7115404339
7.04080069,6.7745711802,7.2435279452,7.6665584927,9.7667037494,10.6312022884
7.1084046074,6.634426281,7.4476736879,9.5192337079,9.6164156822,9.7889543218
7.144356866,6.951239618,7.5674484826,9.3620747046,10.8917333183,9.32285501
7.0600640471,6.6064641625,7.3253708724,8.5225181001,10.060461562,8.7818504173
6.7635737633,6.7538479203,7.0865025443,10.0815435539,9.1267997104,9.5764180759
7.0260005666,6.8201181607,7.1597484703,9.2329060324,9.8562973392,10.6638848448
7.0733801712,7.2727545467,7.0439216781,9.1201015751,10.767068803,9.841418641
7.1460421663,6.5540294622,6.7581211793,8.6485687955,9.849123802,9.2236712794
7.0209990893,7.3515821785,7.5383291163,9.6698234416,8.4372970817,9.4991242883
6.9503206501,6.6133175056,7.4029085578,9.2623760661,8.1035488214,10.6481428671
6.5758631159,7.0547036856,7.2475772957,8.7257517494,10.1696279306,9.4748615485
7.0411566356,7.0819804906,6.745499478,9.304690051,10.1814540974,8.400816268
6.9561210591,6.8428802801,7.2410103535,10.1841991308,10.4888072729,9.8361816563
7.0914603157,6.8832966427,7.1505123604,9.3635095777,9.7669752556,6.8713862349
7.11220183,7.2454305133,7.1047822686,8.9510661975,10.0802196603,10.722945241
7.1683073636,6.6525749944,7.267409842,9.2703009526,10.4721064813,10.0938663318
7.0251383697,6.8687562417,6.9179846745,9.3780287044,9.954043189,8.9404080416
6.9646381001,6.7134305603,7.2067087801,9.1623403839,8.9429615161,10.1288014954
6.9716781726,6.701723824,7.0530933199,8.7641842731,9.3517723086,9.3211683973
7.0783952742,6.7030705131,7.5105966647,8.765802405,7.8929459917,8.9412606006
7.0053735122,7.0629789943,7.2302906715,9.8042463643,10.3728440009,10.0494544751
7.1183430701,6.693089485,7.384176553,9.2294716796,10.6016623864,8.5339976064
7.1946412279,6.4016410249,7.4758801484,9.658154549,9.7385381129,8.4709977545
6.8789510988,6.8956939376,7.3131194515,9.1424804024,10.0374595518,7.7960858446
7.0104316647,6.8796674886,7.1347089917,10.0648887161,7.3705202609,10.2265337389
7.1877850968,6.8367133605,7.1904955701,9.6439864739,9.5131016154,9.2354252877
6.987128379,7.2603209892,7.6125489728,10.0710952954,9.7716982894,11.0433044725
7.1355437876,6.6418330808,7.2275069322,10.5576106001,9.7627584889,10.6110912583
6.7297501841,6.4209798905,6.5441955691,7.3359428556,9.3555784723,9.3597504724
7.0357038676,6.8391153318,7.5737181935,8.5729876013,10.1763908443,11.1009092291
7.1560011201,6.8006121199,7.2398321848,9.147202478,10.5763822174,8.6258599779
7.0124249981,7.0697029348,7.0409493152,9.3370376594,9.5447848892,9.7871444721
7.0236900599,6.602475158,7.1278360565,9.3461258805,9.0474862263,9.095837421
6.9081052893,6.9910327323,7.2809808825,8.4761037372,9.6642997652,8.9257859304
7.0747649445,7.2579650544,7.3465767137,9.3903870708,9.6529998901,9.7384815229
7.0305317483,6.9332173166,7.2242852541,7.3062593714,9.2470885423,8.390890434
6.8365228386,6.8806284604,6.9655307346,9.6626248649,9.1255547258,8.7735682424
6.9473359363,6.5294054635,7.5126631827,9.9612466232,10.0360079637,9.7577730896
7.1177665184,6.6824052583,6.9718713861,10.0788713635,9.5601194079,9.7676835659
6.5135869227,6.6610607209,7.1107053599,10.413691681,10.462399977,9.7596684123
7.1562745827,6.6107244367,7.4246283143,9.3856750416,8.9547119201,8.1258133123
